"name","Deciduous woodland","Coniferous woodland","Arable","Improved grassland","Neutral grassland","Calacareous grassland","Acid grassland","Fen","Heather","Heather grassland","Bog","Inland rock","Saltwater","Freshwater","Supralittoral rock","Supralittoral sediment","Littoral rock","Littoral sediment","Saltmarsh","Urban","Suburban","total_ceh","surface_water_area","foreshore_area","tidal_water_area","original_bua_area","200m_buff_area","class","population_counts","long","lat","imdd_weight_av","country","lc_lu_total","built_cover","grassland","tree_cover","coastal_bg","inland_bg","other_cover","lit_sediment_foreshore","saltwater_tidalwater","freshwater_surfacewater","greenspace","bluespace","all_inland","all_tidal","check","shannon","simpsons","rel_built","total_green","total_blue"
"Exeter",3301481.891,82294.84263,3946070.529,6211912.095,300.1564636,2401.270928,0,158636.0662,65313.77937,31810.91259,0,196654.9822,0,728.7114176,200.1067852,1100.579806,4969.448413,47313.42926,171448.6197,7434873.08,20876980.25,42534490.7507634,609634,7144,37613,30275698,43188881,"inland",126175,50.71742454,-3.512447221,6.952931692,"england",43188881.7507634,28311853.33,6214613.5223916,3383776.73363,269789.1839642,768998.7776176,293779.67416,54457.42926,37613,610362.7114176,13838240.4591816,1038787.9615818,610362.7114176,37613,43188881.7507634,1.51926330356916,0.701563768077141,65.5535688406648,32.0412103722435,2.40522078709167
"Exmouth",913035.5724,31767.92157,710548.7395,3080529.983,0,139900.0372,500.280734,100.0557733,71463.82375,0,0,63396.58346,0,265.8870157,200.1132654,0,0,700830.5011,156262.8324,1568301.06,7333617.659,14770721.0501684,27442,54404,462105,9706049,15314672,"coastal",35500,50.62694959,-3.394793593,6.768596972,"england",15314672.0501684,8901918.719,3220930.300934,944803.49397,1373802.4467654,27807.942789,134860.40721,755234.5011,462105,27707.8870157,5011142.941614,1401610.3895544,27707.8870157,462105,15314672.0501684,1.63541501319782,0.710459854363074,58.126734218263,32.7211900143751,9.15207576736185
"Falkirk",2248778.517,4832.295018,1521733.547,1299582.1,15707.86457,0,0,0,0,1473.330043,700.3426774,100.0492533,40.36996959,1393.323008,0,0,0,17389.07438,242792.1817,3796120.929,5123654.971,14274298.8946193,239307,6931,22854,8505444,14543391,"inland",160700,56.00527265,-3.783662,5.754268853,"scotland",14543390.8946193,8919775.9,1315289.96457,2253610.812018,290006.62604959,241400.6656854,1573.3792963,24320.07438,22894.36996959,240700.323008,5092207.7028843,531407.29173499,240700.323008,22894.36996959,14543390.8946193,1.62736901343614,0.764350681587639,61.3321608738448,35.0138955886023,3.65394353755284
"Fareham",757619.3725,48929.89697,1427076.78,2938960.483,18999.96746,0,100.0713187,73533.02385,127953.4993,0,0,0,0,27791.20504,0,0,0,90453.56476,221842.7277,3207165.886,9143420.84,18083847.3178987,65840,46578,59572,11818482,18255838,"coastal",42625,50.85117015,-1.197826511,7.745001065,"england",18255837.3178987,12350586.726,2958060.5217787,806549.26947,418446.29246,167164.22889,127953.4993,137031.56476,59572,93631.20504,5319640.0705487,585610.52135,93631.20504,59572,18255837.3178987,1.49327499102105,0.684222533322482,67.6528088574224,29.1393923922247,3.20779875035283
"Farnborough",2382620.855,916928.5013,555233.9603,3017493.322,175277.2562,100.0618853,1569.861712,25209.88159,831256.293,17010.58397,0,0,0,635399.6669,0,0,0,0,0,3239245.743,13835457.64,25632803.6268573,380993,0,0,18715887,26013797,"inland",60655,51.28533796,-0.769206575,7.583461451,"england",26013796.6268573,17074703.383,3194440.5017973,3299549.3563,0,1041602.54849,848266.87697,0,0,1016392.6669,7897490.6953673,1041602.54849,1016392.6669,0,26013796.6268573,1.54662279943533,0.675493178360115,65.6371064474751,30.3588546056892,4.00403894683571
"Farnham",1233425.601,1198759.175,250122.1285,2735776.893,10921.09291,2801.750093,0,11658.3353,138639.3201,600.375341,0,0,0,98663.27703,0,0,0,0,0,726989.4112,7296908.346,13705265.705474,61976,0,0,8388969,13767242,"inland",20500,51.20888813,-0.793037021,9.273289331,"england",13767241.705474,8023897.7572,2749499.736003,2432184.776,0,172297.61233,139239.695441,0,0,160639.27703,5571046.335944,172297.61233,160639.27703,0,13767241.705474,1.42645233389602,0.660625145724269,58.2825371185981,40.4659586511719,1.25150423023003
"Felixstowe",237873.8557,5097.495987,730303.4157,934829.6328,0,0,0,18250.42554,20253.21053,0,0,0,0,5697.226197,0,55063.52496,0,330680.0561,15467.49769,2240809.398,4447236.318,9041562.057204,9028,30416,1016717,11372535,10097723,"coastal",24220,51.9601354,1.323628751,5.910434258,"england",10097723.057204,6688045.716,934829.6328,242971.351687,1448344.07875,32975.651737,20253.21053,361096.0561,1016717,14725.226197,1928357.610717,1481319.730487,14725.226197,1016717,10097723.057204,1.61965606673147,0.730970447235305,66.2332060219116,19.0969548262789,14.6698391518094
"Fleet",2071694.477,1225778.061,443014.1477,1862437.184,56133.02457,30596.6822,0,24000.07489,275848.9168,7194.349247,0,0,0,153640.8836,0,0,0,0,0,950079.3339,9803184.56,16903601.694907,358671,0,0,11247153,17262273,"inland",37790,51.27592594,-0.838758002,9.804617684,"england",17262272.694907,10753263.8939,1949166.89077,3297472.538,0,536311.95849,283043.266047,0,0,512311.8836,5972696.842517,536311.95849,512311.8836,0,17262272.694907,1.47014716837835,0.641568020499909,62.2934423754794,34.5997131900202,3.1068444345004
"Fleetwood",53595.90787,0,801030.0471,2253834.957,1100.753353,0,0,6009.083561,0,0,0,0,0,1201.301057,0,435785.4112,0,1311022.444,239959.954,3444648.202,2173391.926,10721579.987141,236660,46006,13274,6842814,11017520,"coastal",26225,53.91250392,-3.029211418,3.214069989,"england",11017519.987141,5618040.128,2254935.710353,53595.90787,2046047.8092,243870.384618,0,1357028.444,13274,237861.301057,3109561.665323,2289918.193818,237861.301057,13274,11017519.987141,1.78979948505043,0.798499119850957,50.9918759807747,28.2237896455128,20.7843343737126
"Folkestone",1034658.488,34673.22041,760753.2676,1956443.018,199.9247285,1726870.195,0,399.8529975,0,0,0,0,6293.019483,3325.083706,0,248714.063,0,106254.1385,34945.04245,3831347.433,7712787.129,17457663.875875,36000,170576,897089,12846074,18564224,"coastal",51995,51.08577074,1.133615863,4.752546324,"england",18561328.875875,11544134.562,3683513.1377285,1069331.70841,1463871.263433,39724.9367035,0,276830.1385,903382.019483,39325.083706,5513598.1137385,1503596.2001365,39325.083706,903382.019483,18561328.875875,1.74513983404485,0.757392389106075,62.1945478106604,29.7047595601023,8.1006926292373
"Formby",786555.3071,0,2909148.319,679811.0941,5898.093576,0,0,10072.1449,0,0,0,0,0,0,0,274885.9713,0,0,77.16795282,593558.7355,6516769.825,11776776.6584288,42562,0,0,7690821,11819338,"coastal",22890,53.55820685,-3.062315271,8.580316793,"england",11819338.6584288,7110328.5605,685709.187676,786555.3071,274963.13925282,52634.1449,0,0,0,42562,4381412.813776,327597.28415282,42562,0,11819338.6584288,1.28574773202164,0.624600707057455,60.1584298917551,37.0698644010125,2.7717057072326
"Frome",462868.5991,6479.745505,1232102.369,2375658.697,0,1019.73167,0,30.64604409,801.4078638,0,0,95575.13066,0,6715.447452,0,0,0,0,0,451606.7061,6122209.743,10755068.2233949,75676,0,0,6918558,10830744,"inland",27905,51.23138753,-2.319808487,6.203159068,"england",10830744.2233949,6573816.4491,2376678.42867,469348.344605,0,82422.09349609,96376.5385238,0,0,82391.447452,4174505.6807988,82422.09349609,82391.447452,0,10830744.2233949,1.2546354762832,0.615724501417225,60.6958886066228,38.543110193496,0.761001199881117
"Fulwood",1519730.319,200.1483528,1207317.126,1662485.948,195966.3465,0,1000.741171,4754.28099,0,0,0,0,0,1523.736627,0,0,0,0,0,1247141.633,7794831.078,13634951.3576408,97911,0,0,9012943,13732862,"inland",34690,53.78800736,-2.724522403,6.579208636,"england",13732862.3576408,9041972.711,1859453.035671,1519930.4673528,0,104189.017617,0,0,0,99434.736627,4586700.6290238,104189.017617,99434.736627,0,13732862.3576408,1.35221592251784,0.634691283526232,65.8418651226716,33.3994509634899,0.758683913838476
"Gainsborough",1010755.806,125241.2237,2017831.762,1146227.422,169003.8484,0,0,1064.574734,0,14737.24047,0,0,0,44203.10436,0,0,0,0,0,1664783.617,4477605.287,10671453.885664,67044,28582,216582,6722373,10983662,"inland",21910,53.39860649,-0.761831148,2.509276149,"england",10983661.885664,6142388.904,1315231.2704,1135997.0297,245164,112311.679094,14737.24047,28582,216582,111247.10436,4483797.30257,357475.679094,111247.10436,216582,10983661.885664,1.68286293290935,0.756863988748386,55.9229605566893,40.8224265208155,3.2546129224952
"Gateshead",2691368.32,0,2419620.951,2037031.209,52704.32788,9520.043625,0,99.0247736,0,88792.23529,0,593.7034508,227.3394122,799.2917536,0,1622.577768,74864.08438,2301.797823,0,13471364.91,17056820.15,37907729.9661562,54949,213656,1311721,30127257,39488056,"inland",115280,54.9401867,-1.57974449,3.31598608,"england",39488055.9661562,30528185.06,2099255.580505,2691368.32,1604392.7993832,55847.3165272,89385.9387408,215957.797823,1311948.3394122,55748.2917536,7299630.7902458,1660240.1159104,55748.2917536,1311948.3394122,39488055.9661562,1.42449009901023,0.684829374288839,77.3099214764196,18.4856676573343,4.20441086624607
"Gillingham (Medway)",1708181.248,21426.41692,1387758.185,3607213.346,0,904484.4545,0,87360.60611,0,200.0011239,0,0,374.45009,14842.29589,0,1100.0362381,0,2880.363717,219485.4529,5613548.653,16007598.09,29576453.599489,353317,294978,746673,21895781,30970821,"estuarine",108480,51.36282312,0.583625903,6.108846816,"england",30971421.599489,21621146.743,4511697.8005,1729607.66492,1265491.3029451,455519.902,200.0011239,297858.363717,747047.45009,368159.29589,7629263.6515439,1721011.2049451,368159.29589,747047.45009,30971421.599489,1.54755119743905,0.679672338646097,69.8099913610576,24.633236892393,5.55677174654939
"Glasgow",16783562.96,6567.55481,9317327.028,13384143.78,51643.86993,0,100.0323837,1600.518906,1597.703537,491061.4117,71572.28649,32041.68718,6232.526559,29272.852773,0,0,0,75921.89268,282207.8053,45986274.07,88463915.02,174985043.000249,1767305,79957,1827004,139498847,178658045,"inland",635130,55.84658429,-4.269875472,4.142768329,"scotland",178659309.000249,134450189.09,13435887.6823137,16790130.51481,2271323.224539,1869750.658169,524700.802417,155878.89268,1833236.526559,1796577.852773,40068046.0275407,4141073.882708,1796577.852773,1833236.526559,178659309.000249,1.40112066951446,0.671194867022577,75.2550705823074,22.4270687330851,2.31786068460739
"Glenrothes",4934288.035,21934.63523,2378051.827,2420710.823,21414.27283,0,100.0665051,300.2002855,0,16471.02754,0,0,0,1972.075733,0,0,0,0,0,1260942.674,12642142.7,23698328.3371236,149525,0,0,13680995,23847853,"inland",38250,56.19523864,-3.18063562,5.232506992,"scotland",23847853.3371236,13903085.374,2442225.1623351,4956222.67023,0,151797.2760185,16471.02754,0,0,151497.075733,9792970.6871051,151797.2760185,151497.075733,0,23847853.3371236,1.33005186843283,0.653080526473058,58.2991063281879,41.0643698142026,0.636523857609437
"Gloucester",1063469.623,7319.249883,1519202.047,4951183.296,256454.9226,6848.702525,0,26154.04457,0,0,0,0,0,68736.21581,0,0,0,0,0,5192674.77,22708052.43,35800095.301388,333425,8652,66005,28137261,36208177,"inland",118555,51.85481196,-2.224484869,5.339298708,"england",36208177.301388,27900727.2,5214486.921125,1070788.872883,74657,428315.26038,0,8652,66005,402161.21581,7804477.841008,502972.26038,402161.21581,66005,36208177.301388,1.1869528497154,0.564613717513811,77.05642559072,21.5544620654209,1.38911234385918
"Golborne",221204.6661,0,1229518.737,29473.07184,3663635.368,0,0,0,0,0,13214.1987,0,0,27584.53806,0,0,0,0,0,1555092.588,4579153.086,11318876.2537,45568,0,0,6885868,11364445,"inland",25555,53.47417897,-2.576881644,5.817111193,"england",11364444.2537,6134245.674,3693108.43984,221204.6661,0,86366.73676,0,0,0,73152.53806,5143831.84294,86366.73676,73152.53806,0,11364444.2537,1.37642005414928,0.702856785228757,53.9775244355027,45.2625023107952,0.759973253702054
"Gosport",714903.763,34091.19649,177114.9702,2934377.978,188102.7722,0,17715.49317,31702.58369,15057.03081,0,0,0,832.2759615,23036.87606,0,0,0,1047483.973,663032.6451,10283255.84,5000967.959,21131675.3566815,207621,126880,1162624,15441585,22628990,"coastal",70110,50.79961009,-1.150981853,5.506260514,"england",22628800.3566815,15284223.799,3140196.24337,748994.95949,3000852.8940615,262360.45975,15057.03081,1174363.973,1163456.2759615,230657.87606,4081363.20387,3263213.3538115,230657.87606,1163456.2759615,22628800.3566815,1.6296195864702,0.720401904145221,67.5432349841166,18.0361448222549,14.4206201936285
"Grangemouth",325578.4824,0,846129.4557,408517.9171,0,0,0,0,0,0,0,33.89019471,23.81195302,810.178463,0,0,0,78914.00077,254207.5491,6330115.991,30229.44728,8274560.72396073,61073,15713,19210,13329428,8370558,"estuarine",15990,56.01508465,-3.699657421,4.90651767,"scotland",8370556.72396073,6360345.43828,408517.9171,325578.4824,368068.36182302,61883.178463,33.89019471,94627.00077,19233.81195302,61883.178463,1580259.74539471,429951.54028602,61883.178463,19233.81195302,8370556.72396073,0.944026643265746,0.412871411298867,75.9847361176527,18.8787890400553,5.13647484229195
"Grantham",1209413.874,14138.62049,4206489.858,3021914.908,666.6569478,100.057954,0,0,200.1159647,1747.982221,0,3902.311752,0,4320.850449,0,0,0,0,0,2932176.89,9398984.682,20794056.8077785,91797,0,0,13255968,20885853,"inland",44905,52.91059482,-0.63763572,6.324153091,"england",20885853.8077785,12331161.572,3022681.6229018,1223552.49449,0,96117.850449,5850.4099377,0,0,96117.850449,8458574.3853295,96117.850449,96117.850449,0,20885853.8077785,1.43496731968193,0.712902757492995,59.0407348700656,40.4990596179472,0.460205511987271
"Gravesend",223980.2095,500.0629102,1245340.7,1860917.166,0,138783.1553,0,18391.53591,0,0,0,0,162.62979,4411.117355,0,0,0,3400.407476,76236.21551,4048442.277,6472148.306,14092713.7827512,78684,211121,655538,10813837,15038057,"estuarine",58105,51.42853604,0.382614559,5.05839224,"england",15038056.7827512,10520590.583,1999700.3213,224480.2724102,946458.252776,101486.653265,0,214521.407476,655700.62979,83095.117355,3469521.2937102,1047944.906041,83095.117355,655700.62979,15038056.7827512,1.54816922691065,0.717652645589193,69.9597742912317,23.0716065501879,6.9686191585804
"Grays",339441.4015,2700.414531,1293512.834,1335564.794,172.81444134,30661.6001,0,174240.313,0,0,0,0,0.736288958,4702.454253,0,7301.172339,0,13399.75831,70620.80143,4589537.355,4242459.375,12104315.8241933,43069,228936,246767,8123114,12623015,"estuarine",44345,51.4836479,0.332022882,5.792503343,"england",12623087.8241933,8831996.73,1366399.20854134,342141.816031,567025.468367958,222011.767253,0,242335.75831,246767.736288958,47771.454253,3002053.85857234,789037.235620958,47771.454253,246767.736288958,12623087.8241933,1.58559732510511,0.731441793549738,69.9670069083467,23.7822464707774,6.25074662087589
"Great Bookham and Fetcham",1590917.652,57262.06793,451450.3506,4029509.207,0,700.3399868,0,0,30687.55295,36478.31871,0,0,0,17260.9572,0,0,0,0,0,176743.6066,8452813.749,14843823.8019768,108742,0,0,8865502,14952566,"inland",21655,51.28138449,-0.376175048,9.237612151,"england",14952565.8019768,8629557.3556,4030209.5469868,1648179.71993,0,126002.9572,67165.87166,0,0,126002.9572,6197005.4891768,126002.9572,126002.9572,0,14952565.8019768,1.16173611896249,0.595335844040445,57.7128866703207,41.4444288107231,0.842684518956217
"Great Malvern",2199859.197,77356.70592,1591892.699,4098238.797,46835.87182,263591.7545,377313.8122,600.472624,0,0,0,0,0,2619.083804,0,0,0,0,0,828830.4725,10252809.73,19739948.596368,35944,0,0,11899974,19775892,"inland",33185,52.11170415,-2.321138677,6.83632411,"england",19775892.596368,11081640.2025,4785980.23552,2277215.90292,0,39163.556428,0,0,0,38563.083804,8655088.83744,39163.556428,38563.083804,0,19775892.596368,1.42837515413555,0.667086863674861,56.0361063274344,43.7658568141171,0.198036858448517
"Great Yarmouth",50862.82059,0,343033.0967,1016852.477,0,0,0,113269.2866,0,0,0,0,4336.498607,241.3195224,0,585614.6611,0,934681.9693,128199.4154,7773306.095,254292.2514,11204689.8912194,99553,26285,1335991,7373708,12678927,"coastal",28985,52.59976627,1.725697387,1.555844916,"england",12666518.8912194,8027598.3464,1016852.477,50862.82059,3015108.544407,213063.6061224,0,960966.9693,1340327.498607,99794.3195224,1410748.39429,3228172.1505294,99794.3195224,1340327.498607,12666518.8912194,1.40274556916611,0.596453372899995,63.3765157999712,11.137617260161,25.4858669398678
"Greenock",2541033.164,6328.619453,176734.7155,1048378.13,0,0,0,0,2498.832215,1493136.929,0,0,2624.301337,735.5879211,0,0,0,3100.248503,75843.99801,2937218.588,7036857.914,15324491.0279391,67146,138943,1180579,9177426,16714795,"inland",41000,55.94437996,-4.788231898,3.367995266,"scotland",16711159.0279391,9974076.502,1048378.13,2547361.783453,1401090.54785,67881.5879211,1495635.761215,142043.248503,1183203.301337,67881.5879211,5268110.390168,1468972.1357711,67881.5879211,1183203.301337,16711159.0279391,1.67295476694259,0.751517905275114,59.6851270778078,31.5245063574605,8.79036656473169
"Greenwich",2904866.77,121566.5256,410493.2394,6347636.284,0,39801.52959,0,134326.6344,0,500.1471969,0,0,0,100435.8145,0,100.0325994,0,0,2352.528055,21834013.31,18082562.29,49978655.1053413,311356,535130,2279236,39919993,53104377,"inland",289100,51.47413332,0.047155126,4.318040693,"england",53104377.1053413,39916575.6,6387437.81359,3026433.2956,2816818.5606544,546118.4489,500.1471969,535130,2279236,411791.8145,9824864.4957869,3362937.0095544,411791.8145,2279236,53104377.1053413,1.43686718770112,0.695650738413148,75.1662626996243,18.5010446056031,6.33269269477252
"Grimsby",548369.2685,0,2338222.496,3735913.777,0,0,0,8171.826615,0,0,0,0,0,28312.47784,0,0,0,0,0,7055441.765,13448866.97,27163298.580955,176772,0,0,24740695,27340070,"estuarine",85925,53.56313336,-0.096082169,4.012581253,"england",27340070.580955,20504308.735,3735913.777,548369.2685,0,213256.304455,0,0,0,205084.47784,6622505.5415,213256.304455,205084.47784,0,27340070.580955,1.2983582116193,0.664982830494094,74.9972779853876,24.2227082841301,0.780013730482297
"Guildford",2527098.165,138754.6068,1052084.806,6063666.242,7860.153176,138442.483,0,1300.724546,45812.08009,9505.201047,0,0,0,125855.4277,0,0,0,0,0,2481812.237,16304377.87,28896569.996359,269232,0,0,19973551,29169504,"inland",77880,51.24483104,-0.570502655,8.617202331,"england",29165801.996359,18786190.107,6209968.878176,2665852.7718,0,396388.152246,55317.281137,0,0,395087.4277,9983223.737113,396388.152246,395087.4277,0,29165801.996359,1.31762873908177,0.627987678608798,64.4117041915913,34.2292104237671,1.35908538464152
"Hackney",646556.1226,3354.530906,50550.93821,1801496.471,3365.1845105,0,0,47836.28939,0,3820.296639,0,0,0,65946.19512,0,0,0,0,0,18092202.75,1649100.656,22364229.4343755,599300,1523,0,16845358,22964644,"inland",259200,51.55125213,-0.065565697,2.749343959,"england",22965052.4343755,19741303.406,1804861.6555105,649910.653506,1523,713082.48451,3820.296639,1523,0,665246.19512,2509143.5438655,714605.48451,665246.19512,0,22965052.4343755,0.810786566150234,0.366396990279338,85.9623702685303,10.9259212494096,3.11170848206005
"Hale (Trafford)",1202899.658,0,483618.5147,2070035.028,4831744.422,0,100.0789645,200.1580977,0,0,9276.869372,0,0,5756.491143,0,0,0,0,0,4301777.83,6471852.755,19377261.8052772,124825,0,0,12146439,19502087,"inland",16715,53.35977573,-2.305148787,6.425677717,"england",19502086.8052772,10773630.585,6901879.5289645,1202899.658,0,140058.5186127,0,0,0,130581.491143,8588397.7016645,140058.5186127,130581.491143,0,19502086.8052772,1.58408232962485,0.764103189312279,55.2434756986349,44.0383523436092,0.718171957755827
